title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,173000,8826,1884497,296230,60202644,2020-04-11,CloClo84845,Good thing Hades didn’t know about Perse’s birthday. I’m sure he would have bought her an entire mansion and made up an excuse that he only did it so she can have a “Hades-free working environment”.,2020-03-21,872,1,1,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,173000,8826,1884497,296230,60202644,2020-04-11,Alexandra Leigh,It’s officially spring!!! Happy birthday Perseph!!!!!,2020-03-21,661,1,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,SMAshleyRenee,"“I’d like to be paid in physical money, preferably gold. Jewels would also be fine.” “.......what’s the problem?” Preach it, girl.",2020-03-28,191400,268,44,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,Jessie Pridemore,Hades and Minthe broke up. BEST BIRTHDAY GIFT EVER.,2020-03-28,146340,625,40,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,~.` peachelii '.~,"Okay, but Eros and Aphrodite are KILLING in those outfits. 🐱",2020-03-28,142156,228,41,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,MeganD🐬,That family is so chaotic I love it ,2020-03-28,8137,5,18,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,StarPins,I RUN THE BANKS killed me,2020-03-28,6690,3,15,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,Doctor Whovian,HAPPY WOMB EVACUATION DAY😂😂😂  im totally using that from now on lol,2020-03-28,6298,7,25,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,×Zye×,ARES IN THE CORNER ,2020-03-28,4631,1,18,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,SammiA,first opening a bank account with your crush then finding out he’s single? oh happy happy day.,2020-03-28,3895,4,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,thesweetberries,"The quarantine is hitting Ares hard. ""Persephone come over!""",2020-03-28,3450,2,11,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,eveywill ,Hades just seems so much happier around Persie now that it’s over with Minthe. Wonder what Persie’s gonna do with this NEW INFOOOOOO!!! So excited!!!!  And I love the name Pomelia!!! Anyone else?!?? ,2020-03-28,2941,6,16,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,proserpina ✨,"i love how he's so careful about not breaking their rules even when she doesn't know he broke up with minthe, we stan a respectful king",2020-03-28,2729,1,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,Tanya Rickerd,I just love how Ares is poking his head in at the bottom of the frame its hilarious ,2020-03-28,2601,1,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,nootella milk,Hades: look down ;))Persephone: W H A T,2020-03-28,2432,2,17,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,Alison Rising,shes never seen his resting bitch face cuz hes always grinning when hes with her......,2020-03-28,2321,3,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,145422,11822,1884497,300315,60202644,2020-04-18,RosieRae,Feral gremlin Ares is something I didn’t know I needed so desperately,2020-03-28,2053,1,6,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,editolympus on IG,Ok that was kinda hot Hermes 🤪 I think it’s just nice to see the chill characters mad ,2020-04-04,210650,388,83,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,persephonepotato🥔,"“So, how long have you two been together?” Hades *glares* “I’m fired, aren’t I?”😂",2020-04-04,168276,399,69,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,chanelmess,Hermes went from sweet baby boy to daddy real quick,2020-04-04,25783,60,38,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,This user has been deleted.,This comment has been deleted.,,0,0,375,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,This user has been deleted.,This comment has been deleted.,,0,0,16,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,CatalinaCat17,The day Persephone gets her revenge on Apollo will be the sweetest day of all ,2020-04-04,4510,0,11,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,MadameSang,"On one hand, I love Hermes for protecting Persephone, and on the other hand, I know he's also doing it to save his own butt.edit: I genuinely think he cares about her. I just think he's at least a little scared about the threat Demeter made towards him if anybody found out. ",2020-04-04,3867,22,19,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Sarah Melbourne,Her name changed to BRINGER OF DEATH and you boys think it's wise to mess with her??? 🤦🏻‍♀️,2020-04-04,3637,0,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,ElieJ,I got so nervous when Apolo asked if he wanted dirt on Kore. Thought he was going to bust out the pictures 😰,2020-04-04,2754,1,24,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Anna_EC1,JOINT BANK ACCOUNT JOINT BANK ACCOUNT JOINT BANK ACCOUNT!!!,2020-04-04,2791,17,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Zelaaa_,I already feel bad for Daphne EDIT: oh would you look at that...it seems I’ve started a war in the comments...whoops?,2020-04-04,2268,0,23,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,King Jaz,"I really can't stress enough that Apollo and Thanatos are two grown ass men....trying to terrorize an 19 year old, I-",2020-04-04,2110,2,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Gomugomunoharbar,I love that Persephone notices his restraint in crossing her boundaries. Hello husband material .,2020-04-04,1613,1,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Hera83,Can we all agree Hermès is literally sexy af the way he was getting annoyedEDIT: yes I did spell it Hermès idk why my autocorrect keeps doing that I am sorry😂😂😂,2020-04-04,1467,3,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,162111,14386,1884497,291155,60202644,2020-04-25,Trina T,Throw the whole man away,2020-04-04,1314,0,8,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,raccoonsummer,Daphne if you only knew what Apollo did,2020-04-11,170217,134,73,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,bear.called.Yellow,"hey man, I just want to say is please please PLEASE take it easy on yourself. wrist injuries arent fun. if you need to take breaks I'm sure 99% of everyone will understand. Be safe and rest easy my guy.  edit; read the goddamn replies I have explained over and over again. no i never have/will have a fast pass. I'm a girl, please stop calling me a boy. yes I know the author is a girl",2020-03-23,104608,714,202,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,LycheeMa,Apollo acting like he was in a relationship with Persephone is sickening. I'm actually angry.,2020-04-11,25106,18,28,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,This user has been deleted.,This comment has been deleted.,,0,0,84,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,Annie_Labo,“Tell that purple asshole I’m still on break” thank you Helios for calling him the name he deserves,2020-04-11,4678,2,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,editolympus on IG,Is she giving money to those on the beach who can’t pay their fare? 🥺 baby,2020-04-11,4310,10,22,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,haley gumula,she's going to pay the tolls for all the people she killed oh my gods 🥺,2020-04-11,3569,5,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,kimswrld,Did Thanatos just call Persephone attractive? LMAOOO OMG HE BLUSHED AS WELL I CANT 💀 like it’s funny how he finds her attractive and dislikes her at the same time (not trying to hurt peoples opinions I just thought bc the way Thanatos was rude to her in the past ep) (can y’all please stop replying to me I just thought that ok nothing else),2020-04-11,2651,5,15,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,Jessica C,Who else when they saw the huge chain on his neck felt their stomach drop and just felt so sad for him....,2020-04-11,2562,2,23,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,skks.xo,"Finally it’s unfolding !!!!! All of it, the love between Pers and Hades .. the reason behind her name change and the closer Apollo is exposed for what he did.  P.s. Helios and Nyx tho 🤩",2020-04-11,2271,4,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,Angel Lights,"""warning... abuse etc"" me: god damn it asspollo",2020-04-11,2118,6,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,heresbritt,Lmao Helios as a tiny flame ogling Rhea made my week. ,2020-04-11,1775,5,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,LittleInfinitie,"this is gonna drive me nuts, waiting to see what exactly Persephone did, and it kills me because her ""act of wrath"" was probably an outburst due to her mothers controlling helicopter parent nature. Helios selling Persephone out because he doesn't support Demetre. Daphne being manipulated into believing Apollo is a decent man that shes clearly romantically interested in. So much to dissect..",2020-04-11,1720,1,13,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,FawkesFire13,"Okay, say what you will about Demeter, but in that panel, she’s facing off against the SUN itself, her clothes are actually being burnt/singed, and she’s sweating buckets, but she is determined to protect Persephone. I might not agree with her, but I admire her courage. ",2020-04-11,1581,3,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,109,149000,8037,1884497,280119,60202644,2020-05-02,FawkesFire13,"Okay, but Daphne actually seems like she could be sweet",2020-04-11,1327,1,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,noodies,OH MY GOD THEY KISSED SOMEONE GET THE HEART DEFIBRILLATOR ,2020-04-18,275302,304,122,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,maddiedin,FRICK SOCIAL DISTANCING,2020-04-18,195040,940,97,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,LizEss,WHAT YOU CANT DO THIS TO ME WHAT THE HECK KIND OF,2020-04-18,184872,338,37,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,ellavanilla,SHE REALLY MADE US THINK WE WERE GONNA LEARN KORES PAST BUT GAVE US THE KISS INSTEAD!!!! A RUG PULL IF IVE EVER SEeN ONE,2020-04-18,15816,12,21,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,piñatacolata,I think I speak for everyone here when I say: WHAT IN THE ABSOLUTE BREATHING HELL IS HAPPENING,2020-04-18,12727,8,31,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Unicorn_1212,If this is a dream and it’s playing with my emotions I am going to lose my shet. ,2020-04-18,10364,9,45,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,naya papaya,PERSEPHONE IMA NEED A COIN TOO BECAUSE THAT MAKEOUT JUST KILLED ME ,2020-04-18,9608,9,26,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Jade Emerald Smith,Aha what if we kissed and you dematerialized in front of me haha...jk...unless 🤔,2020-04-18,7474,8,24,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Jacob Marchini,"Anybody else just adore how Hades lays down the law for Perse without being a dick? Is firm and rightly angry that she intruded on his domain, but gives reasons and demands the respect he gives her? Alpha af",2020-04-18,6089,22,22,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Hamsasaur_Rex,Gets to the end: ⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿,2020-04-18,5954,19,29,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Schmoxxi,The most illegal cliff hanger I have ever experienced....,2020-04-18,5566,12,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,some_Meheecan,"*Michael Scott voice* OH MY GOD ITS HAPPENING! ITS HAPPENING, PEOPLE!!",2020-04-18,5017,6,27,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,Etoilebleue,Either the kiss made her melt or Demeter microchipped her. Great.,2020-04-18,4331,5,27,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,piñatacolata,SHE KISSED HIM AND SAID POOF,2020-04-18,3820,4,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,110,152468,35574,1884497,340383,60202644,2020-05-09,catiemunoz,DID ANYONE ELSE STARE AT THE KISSING SCENES WAY LONGER THAN WOULD BE DEEMED APPROPRIATE?! 🔥🔥🔥JUST ME? OKAY. ,2020-04-18,3607,11,39,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Ashton Lynne,Hades googling why she turned into a butterfly...bro I was googling the SAME thing last week. Hope you get better results. ,2020-04-25,191319,186,111,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,LizzyTaco,This suspense should be illegal!,2020-04-25,105132,316,27,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Shi Yonezu,Get yo girl HADEEES!!,2020-04-25,92471,234,17,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Tyra2017,Persephone blackmailing Minthe is honestly the kind of action I love to see. You go baby girl!,2020-04-25,7912,31,26,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,WickedKittenMe,It only took 36 EPISODES to find the tape! :D  ( Episode 75 is when Hades went to see the Fates. ) ,2020-04-25,5448,5,30,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,proserpina ✨,persephone not letting minthe get to her and blackmailing her... you know what that is? growth,2020-04-25,4651,14,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Sampertsas,Yoooo Thanatos is AFRAID and went to grab Minthe. Do not mess with the goddess of spring 💅🏼,2020-04-25,4081,8,27,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,proserpina ✨,uhm persie your queen of the underworld is showing,2020-04-25,3512,7,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Feral Redd,"""Last week's episode was super satisfying so this week I'm giving you three separate thematical cliffhangers"" I love how much Rachel Smyth hurts me every week",2020-04-25,2601,8,11,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Bailey Thom,Okay but that mirror scene with persephone 👀 I cant wait to see where that goes,2020-04-25,2566,0,15,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Saitessa,"“Somehow this is your fault” omg, what an awesome callback!",2020-04-25,1889,5,8,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,nastylee,*Hercules on vhs*,2020-04-25,1834,0,22,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,piñatacolata,Thanatos over here lookin like a burnt chicken nugget,2020-04-25,1669,1,14,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,Samantha V,I am obsessed with all of Persephone’s outfits like bruh she is serving looks,2020-04-25,1498,1,8,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,111,153404,11108,1884497,297383,60202644,2020-05-16,mrskatierees,"did anyone else scream ""No Shit"" when one of the fates said we need to work on our filing system"" Been waiting MONTHS for this tape lol! it's gonna be worth the wait I'm sure! flipping love this Webtoon!",2020-04-25,1466,3,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,Tyra2017,"Oh my god I love how Hades first reaction is “hey how are you, is everything ok, what can I do to help?” This is PEAK HEALTHY RELATIONSHIPS AH",2020-05-02,287651,301,64,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,nalithia,SHE DID THE PAT PEOPLE!!!,2020-05-02,213165,278,73,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,Piddle.Pid,I think we all did something other than a *sigh* when we saw Apollo's car... just saying. ,2020-05-02,169762,243,241,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,agdshaver,“I got horny so I poofed into got damned butterflies” is fucking gold. ,2020-05-02,11575,9,25,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,anonymous,"DOES SHE GET TO KEEP THE SWEATER?! THATS A REALLY IMPORTANT STEP, STEAL HIS SWEATERS ",2020-05-02,9603,13,46,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,Surruh,Haces being summoned as a night time cuddle buddy is so pure 😢💖,2020-05-02,7695,3,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,Dorkles,Sooooo are we just not going to talk about how there isn’t one outfit that we’ve seen hades in that doesn’t make him look fan-fucking-tastic? Like you just went from sophisticated hunk to cuddle hunk with no respect to my emotions,2020-05-02,7381,0,26,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,tribal_scorpion,"What a nice, wholesome chapter. Too bad someone’s gonna walk in on them in bed together and blow the whole thing to hell.",2020-05-02,5984,38,40,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,slnmlls,"You guys, he fucking told her to ask him to leave if she felt uncomfortable! I'm screaming. Hades is the best.",2020-05-02,5553,3,15,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,Linds-a-roonie,"I noticed Persephone wasn’t sleeping in her bed after Asspollo’s “visit,” but with Hades in her bed I hope she can feel secure in her own bed again",2020-05-02,4237,1,19,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,rosieposieosie,"I’m awestruck. As someone who had/still is affected by PTSD after sexual assault, I feel this so deeply. This is the day to day reality of it; it’s the creeping apathy and disconnection from everything you care about, the insomnia, the endless guilt. Truly, Rachel, this is real art you’ve created. Thank you for your work and portraying this subject in such an accessible yet powerful way. It means so much.*as of 2017 I am (medically) PTSD free and my life is full of love. Ty 4 the support y’all💕",2020-05-02,3949,4,35,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,112,134393,22273,1884497,346894,60202644,2020-05-23,FawkesFire13,Hades: “ooooooh.” Lightbulb clicked on. Love it,2020-05-02,3043,0,3,2023-01-06,1
